0 , 161.877
0.74 , 161.277 
1.48 , 157.732 
2.22 , 157.625    
2.96 , 156.034 
3.70 , 153.792  
4.44 , 152.001  
5.18 , 150.500   
5.92 , 147.357   
6.66 , 145.209  
7.40 , 142.490  
8.14 , 138.768  
8.88 , 135.112  
9.62 , 131.522   
10.37 , 126.386  
11.11 , 121.800  
11.85 , 115.545  
12.59 , 108.058  
13.33 , 100.227  
14.07 , 98.248 
14.81 , 75.984  
